stopWordsProportion,numWords,positiveWordProportion,negativeWordProportion,numNouns,numAdjectives,numVerbs,class
40,200,13,16,59,22,14,neg
49,155,0,27,47,5,13,neg
48,299,10,10,94,16,14,neg
61,234,4,9,41,8,13,neg
57,504,6,20,121,12,33,neg
51,106,10,20,25,2,8,neg
53,306,8,22,79,14,21,neg
50,211,8,17,45,8,15,neg
56,218,0,18,49,7,20,neg
44,465,4,21,131,27,43,neg
57,229,11,22,49,9,18,neg
49,450,15,17,134,27,18,neg
51,41,12,25,7,3,5,neg
54,240,9,12,54,14,18,neg
47,217,32,21,63,21,16,neg
55,60,28,28,13,4,3,neg
52,161,23,23,35,9,4,neg
55,76,0,12,16,5,3,neg
56,137,11,11,33,9,8,neg
50,50,12,12,15,4,4,neg
50,278,15,21,70,22,10,neg
54,57,66,0,13,5,1,neg
49,348,8,17,93,19,26,neg
48,104,17,17,19,10,7,neg
46,69,14,14,19,1,6,neg
63,65,14,28,10,4,3,neg
48,79,12,12,19,5,3,neg
47,46,14,14,14,4,3,neg
54,62,25,12,13,5,3,neg
45,197,12,15,52,18,14,neg
48,122,0,25,38,4,4,neg
50,156,13,13,34,13,10,neg
46,169,14,19,39,10,11,neg
44,59,9,18,16,8,3,neg
41,264,9,24,83,27,14,neg
48,457,8,24,111,27,30,neg
46,181,9,16,48,11,20,neg
48,427,16,12,95,46,35,neg
49,117,0,42,19,11,8,neg
47,501,17,18,115,38,37,neg
55,153,5,5,26,7,12,neg
53,400,10,10,105,18,21,neg
60,135,11,23,18,10,7,neg
47,307,10,13,80,10,28,neg
56,484,13,9,100,19,33,neg
48,1000,8,22,224,83,66,neg
54,160,4,4,34,9,12,neg
54,720,7,13,127,36,60,neg
45,130,12,6,34,7,9,neg
55,263,9,12,41,13,18,neg
43,112,15,15,34,14,5,neg
48,341,17,9,95,21,20,neg
44,336,13,8,112,15,21,neg
54,145,13,27,28,10,12,neg
52,124,12,43,23,13,3,neg
43,64,11,22,11,5,4,neg
57,118,25,0,25,6,6,neg
48,332,3,3,74,15,18,neg
37,110,0,37,32,6,2,neg
54,137,23,23,21,8,5,neg
48,314,12,18,65,28,22,neg
47,228,15,12,58,16,17,neg
55,165,36,10,36,13,6,neg
53,236,14,19,50,27,15,neg
46,426,5,22,101,43,29,neg
50,203,6,21,49,16,17,neg
56,634,14,18,150,37,39,neg
52,381,6,23,97,14,29,neg
48,304,18,18,54,14,23,neg
46,210,13,8,45,8,15,neg
48,348,7,17,90,24,16,neg
42,199,9,9,60,7,15,neg
46,150,20,15,35,9,11,neg
48,157,41,23,43,8,9,neg
45,212,8,20,58,14,20,neg
44,137,5,15,37,10,10,neg
42,454,7,21,114,33,33,neg
44,95,0,38,28,6,7,neg
53,374,6,18,89,22,22,neg
49,401,9,17,88,19,32,neg
53,289,9,26,70,16,25,neg
44,68,11,23,17,12,5,neg
58,124,7,23,23,9,4,neg
48,94,6,18,20,6,10,neg
53,164,7,42,42,11,3,neg
53,422,16,21,98,26,35,neg
52,349,5,13,88,12,24,neg
52,94,18,0,17,5,6,neg
47,190,0,36,59,13,9,neg
54,181,3,29,40,8,19,neg
49,223,20,13,71,6,9,neg
50,170,15,19,44,15,11,neg
56,130,26,6,27,6,9,neg
47,366,31,16,94,30,24,neg
55,200,9,21,28,15,18,neg
49,109,23,23,28,6,11,neg
48,869,12,21,216,65,64,neg
46,345,13,17,95,22,24,neg
54,172,9,9,40,8,13,neg
48,152,19,28,38,9,12,neg
50,291,11,14,64,7,27,neg
51,335,5,20,82,17,22,neg
52,327,12,9,75,15,18,neg
48,425,17,20,130,18,22,neg
46,369,24,17,92,24,21,neg
51,436,18,20,107,26,23,neg
51,274,5,8,67,21,14,neg
50,1000,5,13,239,47,70,neg
53,981,16,17,208,55,57,neg
55,194,8,20,43,7,18,neg
46,208,14,23,48,23,11,neg
52,373,12,20,86,21,29,neg
48,127,10,15,22,7,12,neg
50,210,21,31,60,7,12,neg
47,243,12,21,58,16,17,neg
37,56,0,100,18,2,0,neg
52,121,25,16,31,6,6,neg
55,311,16,38,80,16,15,neg
47,251,18,25,71,19,8,neg
40,178,17,35,53,10,7,neg
50,492,15,25,121,30,30,neg
53,58,28,14,14,5,2,neg
49,102,0,35,23,6,8,neg
47,231,7,10,67,8,20,neg
50,108,15,0,25,5,8,neg
50,381,5,11,84,11,24,neg
53,118,20,0,38,5,5,neg
53,866,11,16,188,46,66,neg
50,161,8,20,41,14,11,neg
52,188,0,27,38,8,14,neg
47,359,12,14,73,20,28,neg
41,193,9,15,54,14,19,neg
38,263,7,19,54,20,21,neg
48,368,15,23,110,19,20,neg
49,530,6,20,116,26,32,neg
40,210,10,10,47,16,22,neg
53,123,0,57,28,5,2,neg
50,144,17,29,38,9,8,neg
55,89,14,14,20,4,3,neg
53,121,11,22,29,9,9,neg
60,102,28,0,23,5,2,neg
47,91,9,9,16,6,5,neg
45,412,13,23,113,27,33,neg
41,51,0,40,14,7,3,neg
56,146,6,12,34,4,12,neg
50,166,27,5,25,8,10,neg
57,173,19,14,34,7,14,neg
30,63,22,0,22,5,4,neg
51,213,10,17,45,21,18,neg
43,193,9,18,55,12,10,neg
44,129,5,11,30,8,9,neg
49,221,11,11,62,12,15,neg
44,118,9,9,32,7,14,neg
46,770,10,10,207,45,62,neg
50,130,15,15,38,5,8,neg
50,400,11,15,102,23,22,neg
62,53,0,16,9,1,5,neg
47,40,0,0,8,1,5,neg
56,146,0,41,27,4,8,neg
53,435,15,21,105,23,28,neg
51,154,21,21,40,9,10,neg
53,93,11,0,21,6,3,neg
50,292,17,8,62,20,26,neg
55,285,0,27,59,13,16,neg
46,190,4,20,56,11,13,neg
47,294,18,20,74,30,19,neg
53,495,4,13,97,23,38,neg
46,281,15,24,74,16,17,neg
54,430,12,21,99,23,18,neg
36,114,7,21,46,9,5,neg
42,418,13,22,141,32,29,neg
53,191,0,8,42,11,14,neg
49,51,16,8,12,4,8,neg
53,88,20,20,20,5,5,neg
40,193,9,18,38,16,17,neg
50,276,8,17,61,17,29,neg
52,108,0,13,23,6,9,neg
50,407,14,12,97,16,38,neg
56,182,18,25,32,9,7,neg
50,140,17,35,39,8,9,neg
53,113,0,41,25,7,5,neg
53,149,16,22,35,9,9,neg
50,110,33,6,24,8,7,neg
56,129,13,13,25,7,8,neg
45,163,6,22,43,17,14,neg
55,169,6,25,44,10,6,neg
55,260,5,23,36,10,29,neg
42,159,14,21,42,15,13,neg
52,133,0,28,36,7,7,neg
40,160,14,7,39,16,12,neg
49,79,0,62,19,5,3,neg
52,302,21,14,72,27,15,neg
59,133,5,23,18,7,10,neg
36,152,19,28,55,14,7,neg
57,226,4,18,41,5,17,neg
53,126,5,11,20,9,8,neg
52,146,11,11,28,9,8,neg
48,527,8,20,112,36,34,neg
45,361,3,11,91,14,37,neg
49,904,11,16,186,56,77,neg
54,228,6,27,42,19,14,neg
55,168,0,4,33,10,12,neg
47,122,7,46,29,7,6,neg
54,129,0,37,29,6,10,neg
54,209,6,6,52,13,20,neg
53,366,2,8,75,14,23,neg
61,398,15,17,76,12,34,neg
52,140,0,11,33,13,5,neg
53,135,12,6,27,8,8,neg
45,374,8,8,102,19,27,neg
49,131,5,22,30,8,10,neg
44,381,3,17,65,28,28,neg
48,135,9,18,32,11,11,neg
51,132,0,0,32,5,6,neg
50,247,4,9,57,20,22,neg
48,134,5,27,29,12,6,neg
51,127,16,16,35,8,4,neg
51,230,17,19,48,19,22,neg
33,103,30,30,33,9,1,neg
51,172,4,12,33,11,13,neg
44,367,17,17,73,19,27,neg
40,182,17,10,59,18,11,neg
47,176,3,17,42,14,15,neg
51,233,9,40,72,10,12,neg
49,346,11,21,69,23,37,neg
52,117,18,18,20,7,9,neg
46,195,20,16,52,18,12,neg
49,117,20,30,37,5,5,neg
53,913,13,15,194,53,72,neg
48,145,12,18,41,8,8,neg
49,171,33,4,45,13,11,neg
55,54,0,0,13,0,7,neg
53,307,11,17,45,24,21,neg
47,148,10,21,36,13,6,neg
42,174,15,13,45,22,16,neg
50,998,10,13,247,55,68,neg
49,308,2,16,77,15,21,neg
41,274,6,6,84,10,20,neg
49,392,11,8,119,11,23,neg
44,139,7,23,32,14,12,neg
44,127,13,13,31,16,7,neg
52,172,11,11,34,11,15,neg
53,110,31,18,16,11,11,neg
48,425,5,21,71,33,38,neg
38,262,17,4,83,20,21,neg
45,208,0,21,58,13,15,neg
56,115,14,14,20,6,8,neg
45,330,10,15,71,19,19,neg
47,669,14,11,168,29,49,neg
61,126,12,31,25,5,11,neg
53,512,11,11,114,23,37,neg
36,171,9,27,52,14,8,neg
46,180,15,35,36,15,5,neg
53,75,27,27,18,6,5,neg
51,135,6,20,29,7,8,neg
49,371,17,28,85,28,17,neg
50,152,21,26,29,11,12,neg
49,75,16,25,14,7,5,neg
40,168,15,23,51,20,6,neg
52,119,4,33,23,12,9,neg
43,80,12,12,20,6,10,neg
58,102,8,8,13,2,10,neg
45,131,0,16,26,5,13,neg
42,56,18,36,13,4,7,neg
54,74,15,7,17,6,7,neg
57,104,10,10,16,5,5,neg
54,201,0,50,31,11,7,neg
52,226,6,23,56,17,13,neg
45,154,18,11,37,16,11,neg
51,119,13,13,26,6,9,neg
54,203,20,15,45,11,9,neg
53,311,6,32,71,24,7,neg
53,214,14,7,42,10,17,neg
50,166,12,4,35,10,14,neg
51,119,6,31,34,8,8,neg
53,152,6,12,39,7,9,neg
39,130,0,15,38,11,9,neg
53,232,10,21,39,16,12,neg
60,138,11,16,24,10,8,neg
55,145,5,23,28,5,12,neg
56,156,11,22,29,4,5,neg
52,132,11,22,21,16,11,neg
54,637,11,16,125,35,51,neg
50,365,11,13,79,24,27,neg
52,741,7,19,132,37,64,neg
50,230,8,8,48,8,17,neg
54,53,16,16,12,2,4,neg
49,210,19,16,58,16,15,neg
56,150,29,17,33,7,10,neg
46,169,14,14,47,17,10,neg
67,128,26,40,17,11,4,neg
57,163,17,5,28,5,12,neg
55,445,10,7,98,14,25,neg
47,187,8,8,44,12,12,neg
49,155,8,26,36,12,11,neg
52,155,10,21,30,9,19,neg
55,278,23,15,61,21,18,neg
45,587,8,15,146,32,37,neg
57,147,9,14,31,8,13,neg
54,224,26,13,48,11,12,neg
49,191,15,26,46,11,8,neg
50,248,21,18,53,24,13,neg
51,130,8,32,20,7,18,neg
51,1005,10,20,215,61,81,neg
52,48,20,40,10,3,2,neg
48,182,15,20,39,14,6,neg
43,420,9,13,104,31,35,neg
44,110,0,21,31,8,6,neg
47,157,8,4,32,7,17,neg
47,325,20,17,87,21,19,neg
44,96,15,23,26,8,5,neg
45,190,16,20,49,10,14,neg
39,829,16,18,285,60,43,neg
53,306,13,18,68,20,23,neg
40,74,7,15,25,7,6,neg
57,256,5,15,49,17,22,neg
66,57,14,14,7,5,2,neg
58,231,7,25,43,8,19,neg
55,152,15,15,29,13,7,neg
43,285,6,20,72,34,24,neg
44,316,10,14,83,21,29,neg
40,397,16,18,120,28,20,neg
47,259,4,24,80,12,13,neg
51,160,15,10,36,10,10,neg
52,34,0,40,8,5,0,neg
47,100,0,50,27,8,6,neg
49,145,20,13,32,7,8,neg
41,170,5,23,41,12,5,neg
51,342,12,21,72,17,30,neg
53,112,15,7,20,7,6,neg
49,354,13,3,85,23,29,neg
44,566,7,26,159,43,45,neg
48,891,10,14,216,63,61,neg
53,130,27,9,24,5,6,neg
37,181,8,24,54,9,16,neg
47,114,10,10,20,12,7,neg
45,275,4,25,75,23,21,neg
42,170,0,6,54,6,10,neg
54,117,8,33,26,6,6,neg
54,66,0,0,18,3,3,neg
49,122,5,5,25,8,9,neg
56,110,18,27,23,4,7,neg
46,626,5,17,170,44,44,neg
52,231,8,36,50,10,15,neg
53,240,10,17,50,16,12,neg
56,164,9,28,38,14,7,neg
48,197,3,22,35,16,11,neg
44,999,11,15,257,72,73,neg
48,125,0,14,22,9,12,neg
54,114,9,9,28,2,9,neg
53,256,6,15,48,22,23,neg
51,352,20,8,54,17,28,neg
53,368,6,10,76,15,33,neg
45,365,17,23,102,31,25,neg
52,127,10,20,27,14,6,neg
49,153,4,8,39,11,13,neg
53,360,7,21,63,25,27,neg
45,280,23,16,53,15,28,neg
47,260,2,25,64,15,20,neg
48,68,25,8,11,6,6,neg
51,158,3,25,32,12,15,neg
57,322,13,23,42,19,32,neg
44,361,15,15,97,25,20,neg
52,158,21,8,32,9,14,neg
39,419,6,17,124,36,37,neg
42,126,10,10,22,12,8,neg
58,133,5,15,25,9,10,neg
45,121,21,28,29,7,7,neg
55,160,20,20,35,6,14,neg
51,133,30,15,33,10,3,neg
46,214,20,20,59,18,7,neg
47,146,4,25,37,11,13,neg
45,171,27,31,53,13,9,neg
48,403,9,26,105,28,25,neg
47,595,19,11,138,45,42,neg
47,151,13,13,29,18,11,neg
48,147,11,23,31,11,6,neg
57,191,4,4,45,3,22,neg
50,56,0,28,14,3,4,neg
46,529,8,31,113,32,38,neg
53,32,33,16,7,3,3,neg
51,150,23,23,35,7,6,neg
48,203,16,4,57,11,13,neg
47,51,12,12,8,7,1,neg
44,320,8,24,71,25,25,neg
52,123,11,22,28,11,7,neg
48,191,7,14,43,12,15,neg
53,220,10,17,45,16,12,neg
50,201,20,8,37,15,20,neg
33,21,0,0,8,1,2,neg
55,258,9,24,44,7,26,neg
43,171,9,13,38,9,13,neg
37,103,6,6,31,10,6,neg
54,209,18,18,33,8,14,neg
58,238,4,4,60,10,14,neg
45,516,6,20,132,28,32,neg
61,168,26,21,25,7,12,neg
52,202,11,11,44,9,8,neg
55,147,26,26,36,7,8,neg
50,391,6,4,117,9,35,neg
55,193,12,12,46,12,13,neg
50,216,10,24,50,11,18,neg
56,76,14,0,12,1,6,neg
48,126,7,7,33,6,8,neg
47,388,11,14,106,22,20,neg
